index,text,happinness,sadness,Soledad,Ilusión,Ensoñación,Grandiosidad ,Orgullo,Irritabilidad,Ansiedad,Ira,Inestabilidad,Idealización,Depresión ,Desilusión,Aversión ,Inseguridad,Impotencia,Vulnerabilidad,Temor,Obsesión,Compulsión,Prejuicio,Dramatización,valence,arousal,anger,fear,disgust,concreteness,imageability,context availability
193,"Yo he querido en mis ensueños con frenéticos desvelos
una bella presentida de simbólica hermosura,
y he gozado sus caricias y he gozado la ventura
de ofrendarle los tributos de mis próceros anhelos.

Aun me embriagan las delicias de sus besos turbadores
y el perfume de su cuerpo y el perfume de sus rizos,
aun me abrasan sus abrazos, aun me abisman sus hechizos,
y los mágicos reflejos de sus ojos soñadores.

Aun reviven en mis ansias sus ternuras pasionales
y la evoco en todas partes con fervores inmortales
porque es ella la que adoro en mis puras ilusiones.

Y mi bella presentida, musa egregia en mis cantares,
cual si fuera de mi vida sombra infausta de pesares,
nunca llega a los dominios de mis locas ambiciones.

",2,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,4,3.0,1.0,1.0,1.0,1.0,1.0,1.0
194,"En duro escollo expuesta al mar insano
la no culpada hija de Cefeo,
mueve a piedad el reino de Nereo,
remedio a su dolor pidiendo en vano.

Cuando, rompiendo el aire con liviano
vuelo, se muestra el vencedor Perseo
que con el gran despojo meduseo
orna glorioso la triunfante mano.

De la doncella el llanto y la hermosura
enviaron a un tiempo al pecho fuerte
de lástima y amor agudas flechas:

del mar la libra y de la bestia dura
trocando en vida la temida muerte.
Y en nupciales cantares las endechas.

",1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,4,2.0,1.0,1.0,1.0,2.0,1.0,1.0
195,"Enrique, cuatro veces el estío
robó al florido campo sus colores,
y al verano otras tantas vertió flores
por los márgenes verdes de este río.

Después que lisonjero desvarío,
surcando el falso mar de los amores,
corrí fortuna, y roto entre clamores
dados en vano, se anegó el navío.

Libre a tierra salí, besé la arena,
y los despojos de la undosa furia
pagué, cumpliendo el voto, al sacro templo.

¿Qué me llama otra vez la faz serena
del mar? Vuelva por mí mi propia injuria,
y de la ajena basta en ti el ejemplo.

",1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.0,1.0,1.0,2.0,2.0,2.0,2.0
196,"El jabalí de Arcadia, el león Nemeo,
el toro a los cien pueblos pavoroso,
cayeron a mis pies, y victorioso
de la hidra me vio el lago Lerneo.

El can de tres gargantas y Tifeo,
fieras guardas del claustro tenebroso,
no burlaron mi intento generoso
ni le valió caer al fuerte Anteo.

Ejemplos de mi ilustre vencimiento
son Aceloo, Busiris y Diodemes,
y el rey a quien huir Hesperia mira.

Mas ¿por qué ufano mis historias cuento
cautivo en tu prisión? ¡Cuánto más puedes
si me rendiste, oh bella Deyamira!

",1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,0.0,1.0,0.0,1.0,4,2.0,1.0,1.0,1.0,1.0,1.0,1.0
197,"Labra Artemisa el grande mausoleo,
que los altos pirámides afrenta
del egipcio soberbio, y no contenta
busca a su ilustre fe mayor trofeo.

Del tierno y casto pecho en nuevo empleo
hacer sepulcro al muerto esposo intenta,
cuyas cenizas, de su amor sedienta,
bebe con ansias de inmortal deseo.

«Mal podrá, dice, la enemiga muerte
de ti, dulce Mauseolo, dividirme,
ni en largo olvido sepultar tu gloria.

Que de su injuria basta a defenderme
mi pecho, más que el bronce y mármol firme,
y eternizar mi amor y su memoria.»

",1,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,2,2.0,1.0,1.0,1.0,4.0,4.0,4.0
198,"Aunque en furiosas ondas se resuelva
el mar, y conmovida en sus cimientos
gima la tierra, y los contrarios vientos
talen la cumbre de robusta selva;

aunque la ciega confusión envuelva
en discordia mortal los elementos,
y con nuevas señales y portentos
la máquina estrellada se disuelva.

No desfallece, ni se ve oprimido
del varón justo el ánimo constante
que su mal como ajeno considera;

y en la mayor adversidad sufrido
la airada suerte con igual semblante
mira seguro, y alentado espera.

",2,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.0,1.0,1.0,1.0,1.0,1.0,1.0
199,"Cuando en horror medroso y ciego espanto
por los teucros discurre Alecto airada,
y el impío acero de la griega espada
hace crecer con frigia sangre el Janto.

Entre las quejas y confuso llanto
de la mísera gente descuidada,
alza la voz Casandra, arrebatada
de profético aliento y furor santo.

«En tus cenizas, dice, ¡oh patria cara!,
se guarda el fuego cuya llama ardiente
hará costosa a Grecia esta victoria:

otra renacerá de ti más clara
Troya, por quien tu nombre eternamente
vuelva a vivir en más dichosa historia.»

",1,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,1.0,1.0,0.0,0.0,0.0,1.0,3,2.0,1.0,1.0,2.0,1.0,1.0,1.0
200,"A tu divina frente, ¡oh poderoso
Niño!, una venda con trabajo y arte
tejí de oro y colores, donde parte
retraté de tu triunfo más glorioso.

Allí se muestra atado al victorioso
carro el gran Febo, que la luz reparte,
preso Mercurio, encadenado Marte,
y Vulcano con muestras de celoso.

Ni se pudo librar con los reales
insignias Jove; mal pudiera Psique
resistir, si a estos rinde la fiereza.

Agravan mi prisión mayores males,
siendo fuerza que a un niño sacrifique
mi firme amor, y a un ciego mi belleza.

",1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,3,2.0,1.0,1.0,1.0,3.0,2.0,2.0
201,"De la astuta Licori a los umbrales
te vio saliendo el sol, ¡oh Fabio amigo!,
creció en su luz el día, y fue testigo
de su lamento y quejas desiguales.

Oyó también el Héspero tus males,
la blanca luna se dolió contigo;
mas el ingrato dueño, tu enemigo,
ni aun de corta piedad mostró señales.

¿Cuál otro galardón en tal porfía,
inútil yedra de su puerta, esperas?
¿Hasta cuando tu propio engaño adoras?

Huye la fiera Circe y cruel arpía,
que alegre en ver que por su causa mueras,
riendo está lo mismo que tú lloras.

",1,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,2,3.0,2.0,1.0,3.0,3.0,3.0,3.0
202,"El gran señor del Asia, y venerado
padre de tantos reyes, ¡suerte fiera!,
falta sepulcro, y yace en la ribera
sin cabeza y sin nombre el cuerpo helado.

Y cuando se ve en Troya derramado
más fuego que contiene la alta esfera,
falta al desnudo tronco la postrera
llama, y sólo le baña el ponto airado.

En ti admiramos de la humana suerte
la inconstancia, ¡oh ejemplo sin segundo!,
en ti las vueltas de la incierta vida.

¿Cuál voz habrá que dignamente acierte
a lamentar su fin? ¿Cuándo vio el mundo
ni grandeza mayor, ni igual caída?

",1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,2,2.0,1.0,1.0,3.0,2.0,1.0,1.0
203,"Mira con cuanta priesa se desvía
de nosotros el sol, al mar vecino
y aprovecha, Fernando, en tu camino
la luz pequeña de este breve día.

Antes que en tenebrosa noche fría
pierdas la senda, y de buscalla el tino,
y aventurado en manos del destino
vages errando por incierta vía.

Hágante ajenos casos enseñado
y el miserable fin de tantos pueda
con fuerte ejemplo apercibir tu olvido.

Larga jornada, plazo limitado
tienes, veloz el tiempo corre; y queda
sólo el dolor de haberlo mal perdido.

",1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,2,3.0,1.0,3.0,2.0,1.0,1.0,1.0
204,"Otras dos veces del furioso Noto
probé las iras en el mar turbado,
y no volver jamás a tal estado,
arrepentido, prometí y devoto.

De la deshecha jarcia y leño roto
di los despojos al altar sagrado,
y apenas pisé el puerto deseado
cuando olvidé el peligro y rompí el voto.

Y ahora, que continua y fiera lucha
mar y vientos se esfuerzan en mi daño,
y sus enojos aplacar porfío,

mis sordas voces sin piedad escucha
el justo cielo. ¡Oh inútil desengaño!
¡Cuán tarde llegas al remedio mío!

",1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,1.0,1.0,0.0,0.0,0.0,1.0,3,1.0,1.0,1.0,2.0,3.0,4.0,4.0
205,"Contienden por morir en importuna
porfía Orestes y el focense amigo,
Niso se ofrece al rútulo enemigo,
y sigue de su teucro la fortuna.

En la fe de Damón sospecha alguna
no sufre Pitias, aunque ve el castigo,
ni rehúsa bajar Teseo contigo,
Pirotoo, fiel a la infernal laguna.

Póloux con Cástor parte el don divino,
y porque el Orco satisfecho quede,
muriendo compra la fraterna vida.

Teme vivir el joven Prenestino
faltando Caspio. Tales cosas puede
de la amistad la fuerza no vencida.

",2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,4,1.0,1.0,1.0,1.0,3.0,3.0,3.0
206,"Pudo con diestra lira y dulce canto
bajar Orfeo a la región oscura,
y dl dolor que eternamente dura
la fuerza suspender y el triste llanto.

Del divino concento pudo tanto
la fuerza, y de su fe constante y pura,
que a recobrar su prenda mal segura
halló entrada en los reinos del espanto.

Venturoso amador, si no rompiera
el precepto fatal, y conservara
el bien que con tan largo afán conquista.

Mas ordena, ¡ay dolor!, la suerte fiera
que cuando con la dulce voz ganara,
vuelva a perder con la atrevida vista.

",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0,2,2.0,1.0,1.0,1.0,1.0,1.0,1.0
207,"Del gran Pompeyo el enemigo fuerte
llega en oscura noche al pobre trecho,
do Amicas con seguro y libre pecho
ni teme daño, ni recela muerte.

Ya que llamar segunda vez advierte,
rogando deja el mal compuesto lecho;
y en frágil barca el peligroso estrecho
corta, présago de siniestra suerte.

Brama furioso el mar sintiendo el peso
que sostiene; y al tímido piloto
César anima y dice: «Rema, amigo,

y olvida el miedo de infeliz suceso;
aunque más se contrasten Euro y Noto
la fortuna de César va contigo».

",1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,0.0,0.0,0.0,1.0,4,1.0,1.0,1.0,1.0,3.0,3.0,3.0
208,"Detén un poco la cobarde espada,
cruel Pompilio, ingrato, y considera
la justa empresa que a tu brazo espera,
y largos siglos ha de ser llorada.

¿Posible es que se ve tu mano armada
contra el gran Tulio, a quien librar debiera
en igual recompensa de la fiera
muerte, a tu ingratitud encomendada?

¡Oh cuán poco aprovecha la memoria
del recibido bien; que al obstinado
ninguna cosa de su error le muda!

Desciendo el golpe sobre la alta gloria
de la latina lengua; derribado
deja el valor y la elocuencia muda

",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,1.0,1.0,0.0,0.0,0.0,1.0,3,1.0,1.0,1.0,2.0,3.0,3.0,3.0
209,"Julia, si de la Parca el furor ciego
permitiera en tu vida más tardanza,
no viera Roma en su mayor pujanza
de las guerras domésticas el fuego;

que semejante en el piadoso ruego
a las Sabinas, la furiosa lanza
redujeras, repuesta la venganza
a paz alegre y a común sosiego.

Al detenido daño y armas fieras
tu acelerada muerte abrió camino
rota la fe, que violentada estaba.

Tú sola el istmo de estas ondas eras:
mas acabó la fuerza del destino
vida, que tantas muertes excusaba.

",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0,0.0,0.0,0.0,1.0,3,1.0,1.0,1.0,2.0,2.0,2.0,1.0
210,"Baña llorando el ofendido lecho
de Colatino la consorte amada,
y en la tirana fuerza disculpada,
si no la voluntad, castiga el hecho.

Rompe con hierro agudo el casto pecho,
y abre camino al alma, que indignada
baja a la oscura sombra, do vengada
aun duda si su ofensa ha satisfecho.

Venció el paterno llanto endurecida,
y de su esposo el ruego, que no basta,
menospreció, con un mortal desvío.

«Ceda al debido honor la dulce vida,
que no es bien, dijo, que otra menos casta
ose vivir con el ejemplo mío.»

",1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1,3.0,2.0,1.0,4.0,1.0,1.0,1.0
211,"La sima horrible con espanto mira
en su gran plaza Roma, y el dudoso
portento, grave al pueblo victorioso
no enseñado a temer, suspenso admira.

En tanta confusión turbado aspira
a buscar el remedio, y presuroso
consulta si de Jove poderoso
se pudiese aplacar la justa ira.

Asegura el oráculo invocado
de daño al pueblo si a la grande cueva
lo más ilustre ofrece de su gloria.

Curcio, de acero y de valor armado,
se arroja dentro; y deja con tal prueba
libre la patria, eterna tu memoria.

",1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2,2.0,1.0,1.0,2.0,1.0,1.0,1.0
212,"De la fenisa reina importunado
el teucro huésped, le contaba el duro
Estrago, que abrasó el troyano muro,
y echó por tierra el Ilion sagrado.

Contaba la traición y no esperado
engaño de Sinón falso y perjuro,
el derramado fuego, el humo oscuro,
y Anquises en su hombres reservado.

Contó la tempestad que, embravecida,
causó a sus naves lamentable daño,
y de Juno el rigor no satisfecho.

Y mientras Dido escucha enternecida
las griegas armas y el incendio extraño,
otro nuevo y mayor le abrasa el pecho.

",1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0,3,2.0,2.0,2.0,2.0,1.0,1.0,1.0
213,"Presenta ufano a César victorioso
el tirano de Menfis inclemente
la temida cabeza, que al Oriente
tuvo al son de las armas temeroso.

No pudo dar el corazón piadoso
enjutos ojos, ni serena frente
al don funesto; mas gimió impaciente
de tal crueldad, y repitió lloroso:

«Tú, gran Pompeyo, en la fatal caída
serás ejemplo de la humana gloria;
y cierto aviso de su fin incierto.

¡Cuánto se debe a tu virtud crecida!
¡Cuán costoso en tu muerte es mi victoria!
Vivo te aborrecí, te lloro muerto».

",1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
214,"Si pudo de Anfión el dulce canto
juntar las piedras del tebano muro;
si con suave lira osó seguro
bajar el Tracio al reino del espanto;

si la voz regalada pudo tanto
que abrió las puertas de diamante duro,
y un rato suspendió de aquel oscuro
lugar la pena y miserable llanto;

y si del canto la admirable fuerza
enternece los fieros animales,
si enfrena la corriente de los ríos:

¿Qué nueva pena en mi dolor se esfuerza
pues con lo que descrecen otros males
se van acrecentando más los míos?

",1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,1,1.0,1.0,0.0,0.0,0.0,1.0,3,2.0,1.0,2.0,2.0,1.0,2.0,2.0
215,"No temas, ¡oh bellísimo troyano!,
viendo que, arrebatado en nuevo vuelo,
con corvas uñas te levanta al cielo
la feroz ave por el aire vano.

¿Nunca has oído el nombre soberano
del alto Olimpo, la piedad y el celo
de Júpiter, que da la pluvia la suelo
y arma con rayos la tonante mano,

a cuyas sacras aras humillado
gruesos toros ofrece el teucro en Ida,
implorando remedio a sus querellas?

El mismo soy. No al águila eres dado
en despojo; mi amor te trae, olvida
tu amada Troya y sube a mis estrella.

",1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,0.0,0.0,0.0,1.0,4,2.0,1.0,1.0,1.0,1.0,1.0,1.0
216,"Pues ya del desengaño la luz pura
descubre el vano error de mi cuidado,
y del camino que escogí engañado,
me redice a otra senda mal segura;

¿Cómo no rompo el lazo, que en tan dura
prisión me tiene gravemente atado?
¿Por qué tardo? ¿Qué espero, sepultado
del ciego olvido en la región oscura?

¡Afrentoso temor, tarda pereza
que estorbáis la victoria al desengaño!
Ríndase a su valor vuestra porfía.

No se diga, culpando mi flaqueza;
«Al que atrevido se arrojó en su daño,
para seguir el bien faltó osadía».

",1,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0,2,2.0,2.0,2.0,2.0,2.0,1.0,1.0
217,"Ya el joven fuerte que con muestra hermosa
y con doradas armas refulgente,
librar intenta la romana gente
de la profunda sima peligrosa;

abrevia la carrera presurosa,
que no sufre tardanza el impaciente
amor de gloria, y con alegre frente
se arroja en la caverna prodigiosa.

¡Dichoso tú! que contra infaustos hados
tantas vidas comprando con la muerte,
no recibió tu pensamiento engaño.

Yo, que en más hondo abismo de cuidados
me arrojé, ¿qué esperar podré en mi suerte,
si a nadie causó bien mi mortal daño?

",1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1.0,1.0,0.0,0.0,0.0,1.0,3,2.0,1.0,1.0,2.0,2.0,2.0,2.0
218,"Vierte alegre su copia en que atesora
bienes la primavera; da colores
al campo, y esperanza a los pastores
del premio de su fe la bella Floa:

pasa ligero el sol adonde mora
el Cancro abrasador, que en sus ardores
destruye campos y marchita flores,
y el orbe de su lustre descolora.

Llega el húmedo otoño, cuya puerta
Baco de dulces dones vestir quiere:
sigue el invierno y su rigor extrema.

¡Oh variedad común! ¡Mudanza cierta!
¿Quién habrá que en sus males no te espere?
¿Quién habrá que en sus bienes no te tema?

",1,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,1.0,1.0,0.0,0.0,0.0,1.0,2,3.0,1.0,3.0,2.0,3.0,3.0,2.0
219,"No los mármoles rotos que contemplo,
reliquias nobles de la gran Cartago,
ni de Numancia el miserable estrago,
ni los despojos del efesio templo:

no de Sagunto el fin, único ejemplo
de la lealtad y de su injusto pago
decrecen mi dolor, ni satisfago
con su memoria el mal que nunca templo.

Bien que prueba tal vez la fantasía,
mas en vano, aliviar su desventura
con el desastre de sucesos tales;

mas la razón advierte que confía
en remedio engañoso, si procura
con los ajenos consolar sus males.

",1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,3,2.0,1.0,1.0,2.0,2.0,2.0,2.0
220,"Este soberbio monte y levantada
cumbre, ciudad un tiempo, hoy sepultura
de la grandeza, cuya fama dura
contra la fuerza de la suerte airada.

Ejemplo cierto fue en la edad pasada,
y será fiel testigo a la futura,
del fin que ha de tener la más segura
pujanza, vanamente confiada.

Mas en tanta ruina nueva gloria
no os pudo fallecer, ¡oh celebrados
de la antigua Cartago ilustres muros!

Que mucho más creció vuestra memoria,
porque fuisteis del tiempo derribados,
que si permaneciérades seguros.

",1,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,3,1.0,1.0,1.0,1.0,2.0,2.0,2.0
221,"El triste fin, la suerte infortunada,
-ajeno premio de la fe constante-
del uno y otro miserable amante,
a quien perdió una noche y una espada.

Encierra en sobre oscura está labrada
piedra, tú, peregrino caminante,
repara el grave caso, y con semblante
pío suspende el curso a tu jornada.

Que darás tiernas lágrimas no dudo
a las cenizas, donde aun dura ardiente
el fuego que causó desdicha tanta.

Debida compasión al mal que pudo
trocar color en la cercana fuente,
y el de su fruto en la silvestre planta.

",1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,2,2.0,1.0,1.0,3.0,3.0,3.0,3.0
222,"De Alejandro al trasunto, muda historia
que animó en bronces artificiosa mano,
dos fijó sus columnas el tebano,
César mira, envidioso de su gloria.

Viendo que en corta edad larga victoria
ganó del orbe el macedón ufano,
de sus años lamenta el curso vano,
que aun no ha dado principio a su memoria.

«Tú, ilustre joven, dice, sólo viste
glorioso fin de tu alto pensamiento;
tú al mundo grande, a ti pequeño el mundo.

¿Quién a la excelsa cumbre que subiste
podrá llegar? Ni ¿cuál osado intento
presume a tu valor segundo?».

",1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
223,"Con una lumbre en la mayor del día
corre la llena plaza atentamente,
Diógenes, mostrando entre la gente
buscaba alguna cosa que no vía.

Mas el confuso pueblo, que atendía,
la causa pide; y el varón prudente
«Hombre brusco», responde, y diligente
con nuevo ahínco vuelve a su porfía.

¡Qué maravilla que buscase a un hombre
el sabio entre aquel número perdido,
que imitaba las fieras las costumbres;

si en los que ahora tienen este nombre,
y en mejor tiempo, oh mal poco sentido,
lo hallarán apenas muchas lumbres!

",1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,3,1.0,1.0,1.0,2.0,4.0,4.0,4.0
224,"Viví, y en dura piedra convertida,
labrada por la mano artificiosa
de Praxiteles, Niobe hermosa
vengo segunda vez a tener vida.

A todo me volvió restituía,
mas no al sentido, la arte poderosa;
que no lo tuve yo, cuando furiosa
los altos dioses ofendí atrevida.

¡Ay triste!, cuán en vano me consuelo,
si ardiente llanto espira el mármol frío,
sin que mi antigua pena el viento cure.

Pues ha querido el riguroso cielo,
para que sea eterno el dolor mío,
que faltándome el alma, el llanto dure.

",1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,1,1.0,1.0,0.0,0.0,0.0,1.0,1,4.0,1.0,2.0,2.0,3.0,3.0,2.0
225,"Aquel fuerte varón de tantos años
vio contra sí constante la fortuna;
el que supo sagaz de la importuna
Circe vender los mágicos engaños.

El que en nuevas regiones y en extraños
mares, temer no supo vez alguna;
el que, bajando a la infernal laguna,
libre volvió de los eternos daños.

Los ojos cubre y cierra los oídos
de las sirenas a la vista y canto.
Y se manda ligar a un mástil duro.

Y negando al objeto los sentidos,
la engañosa belleza y fuerte encanto
huyendo vence, y corta el mal seguro.

",1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,4,2.0,1.0,1.0,1.0,1.0,1.0,1.0
226,"¿A quién me quejaré de aquel engaño,
árboles mudos en mi triste duelo?
¡Sordo mar! ¡Tierra extraña! ¡Nuevo cielo!
¡Fingido amor! ¡Costoso desengaño!

«Huye el pérfido autor de tanto daño,
y quedo sola en peregrino suelo,
do no espero a mis lágrimas consuelo;
que no permite alivio mal tamaño.

Dioses, si entre vosotros hizo alguno
de un desamor ingrato amarga prueba,
vengadme, os ruego, del traidor Teseo».

Tal se queja Ariadna en importuno
lamento al cielo; y entretanto lleva
el mar su llanto, el viento su deseo.

",1,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0,1.0,3,2.0,2.0,1.0,2.0,1.0,1.0,1.0
227,"Con prodigioso ejemplo de osadía
un hombre miró en la romana puente,
resistir solo de la etrusca gente
el grueso campo que pasar quería.

Ni la enemiga furia le desvía,
ni de la vida el cierto fin presente;
con su valor dejar no le consiente
la temeraria empresa en que insistía.

Oigo del roto puente el son fragoso,
cuando al Tigre el varón se precipita
armado, y sale de él con nueva gloria.

Y al mismo punto escucho del gozoso
pueblo las voces, que aclamando grita:
«Viva Horacio; de Horacia es la victoria».

",1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.0,1.0,1.0,1.0,2.0,1.0,1.0
228,"Del vencedor huyendo, a Lesbos deja
Pompeyo, roto en la farsalia guerra;
con su esposa se embarca, y a la tierra
que inunda el Nilo, por su mal se aleja.

Que el hado riguroso que le aqueja,
y al extranjero reino le destierra,
en la seguridad que busca encierra
el fin que dio a Cornelia eterna queja.

Fiera tormenta en el buscado puerto
el gran Pompeyo halla en vez de abrigo
¿Quién las mudanzas de la suerte ignora?

¿Quién no recelará el suceso incierto,
si da la muerte el obligado amigo,
si el enemigo vencedor le llora?

",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0,0.0,0.0,0.0,1.0,4,2.0,1.0,2.0,2.0,1.0,1.0,1.0
229,"Mientras, llevado de un delfín piadoso,
pasa Arión el mar, suspende el viento
y las aguas enfrena el blando acento
de la cítara y canto artificioso.

Las Nereidas, dejando el espumoso
albergue, al dulce son de su instrumento
tejen en concertado movimiento
festivo coro en el teatro undoso.

Tetis, Nereo y Doris con espanto
oyeron su armonía; ni faltaste,
grande Neptuno, y tú, Glauco, saliste.

¡Oh inmensa fuerza del suave canto!
Si la fiera codicia no amansaste,
aguas, vientos, delfín, dioses, venciste.

",1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,,4,2.0,1.0,2.0,2.0,2.0,1.0,1.0
230,"Prime el Etna ardiente a los osados
Encélado y Tifón, que el claro asiento
de Júpiter con vano atrevimiento
conquistar intentaron confiados.

Donde sus pensamientos castigados
con pena digna de tan loco intento,
en las cavernas yacen, con violento
rayo de la alta cumbre derribados.

Vio el cielo la ambición que impetuosa,
cual fuego a lo más alto se avecina;
y con el fuego castigarla quiso;

porque la tierra advierta temerosa
como de la soberbia en su ruina
no queda sino el humo como aviso.

",1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,2,3.0,1.0,1.0,1.0,1.0,1.0,1.0
